OBSERVATIONS

Stations
Stnr	Name	Operates from	Operates until	Altitude	Latitude	Longitude	Municipality	County	Region/Country
99840	SVALBARD LUFTHAVN	Oct 1964		28	78.2453	15.5015	Spitsbergen	Svalbard	NORWAY

Elements
Code	Name	Unit
NN	Cloud cover	octas

Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no	Year	Mnth	Date	Time(UTC)	NN
99840	2009	3	21	18	6
99840	2009	3	22	0	6
99840	2009	3	22	6	7
99840	2009	3	22	12	4
99840	2009	3	22	18	3
99840	2009	3	23	0	1
99840	2009	3	23	6	1
99840	2009	3	23	12	2
99840	2009	3	23	18	6
99840	2009	3	24	0	6
99840	2009	3	24	6	1
99840	2009	3	24	12	1
99840	2009	3	24	18	1
99840	2009	3	25	0	.
99840	2009	3	25	6	7
99840	2009	3	25	12	3
99840	2009	3	25	18	3
99840	2009	3	26	0	6
99840	2009	3	26	6	7
99840	2009	3	26	12	7
99840	2009	3	26	18	.
99840	2009	3	27	0	.
99840	2009	3	27	6	7
99840	2009	3	27	12	7
99840	2009	3	27	18	.
99840	2009	3	28	0	.
99840	2009	3	28	6	.
99840	2009	3	28	12	7
99840	2009	3	28	18	8
99840	2009	3	29	0	8
99840	2009	3	29	6	7
99840	2009	3	29	12	2
99840	2009	3	29	18	7
99840	2009	3	30	0	6
99840	2009	3	30	6	5
99840	2009	3	30	12	7
99840	2009	3	30	18	7
99840	2009	3	31	0	7
99840	2009	3	31	6	6
99840	2009	3	31	12	4
99840	2009	3	31	18	3
99840	2009	4	1	0	1
99840	2009	4	1	6	1
99840	2009	4	1	12	1
99840	2009	4	1	18	1
99840	2009	4	2	0	1
99840	2009	4	2	6	1
99840	2009	4	2	12	4
99840	2009	4	2	18	6
99840	2009	4	3	0	7
99840	2009	4	3	6	7
99840	2009	4	3	12	.
99840	2009	4	3	18	.
99840	2009	4	4	0	4
99840	2009	4	4	6	1
99840	2009	4	4	12	1
99840	2009	4	4	18	1
99840	2009	4	5	0	1
99840	2009	4	5	6	1
99840	2009	4	5	12	1
99840	2009	4	5	18	1
99840	2009	4	6	0	1
99840	2009	4	6	6	1
99840	2009	4	6	12	3
99840	2009	4	6	18	3
99840	2009	4	7	0	7
99840	2009	4	7	6	7
99840	2009	4	7	12	7
99840	2009	4	7	18	7
99840	2009	4	8	0	7
99840	2009	4	8	6	7
99840	2009	4	8	12	4
99840	2009	4	8	18	2
99840	2009	4	9	0	2
99840	2009	4	9	6	7
99840	2009	4	9	12	7
99840	2009	4	9	18	3
99840	2009	4	10	0	7
99840	2009	4	10	6	7
99840	2009	4	10	12	7
99840	2009	4	10	18	7
99840	2009	4	11	0	.
99840	2009	4	11	6	7
99840	2009	4	11	12	7
99840	2009	4	11	18	3
99840	2009	4	12	0	1
99840	2009	4	12	6	1
99840	2009	4	12	12	1
99840	2009	4	12	18	1
99840	2009	4	13	0	1
99840	2009	4	13	6	1
99840	2009	4	13	12	1
99840	2009	4	13	18	1
99840	2009	4	14	0	1
99840	2009	4	14	6	0
99840	2009	4	14	12	0
99840	2009	4	14	18	1
99840	2009	4	15	0	1
99840	2009	4	15	6	1
99840	2009	4	15	12	1
99840	2009	4	15	18	1
99840	2009	4	16	0	2
99840	2009	4	16	6	1
99840	2009	4	16	12	1
99840	2009	4	16	18	7
99840	2009	4	17	0	1
99840	2009	4	17	6	1
99840	2009	4	17	12	1
99840	2009	4	17	18	1
99840	2009	4	18	0	1
99840	2009	4	18	6	0
99840	2009	4	18	12	1
99840	2009	4	18	18	1
99840	2009	4	19	0	6
99840	2009	4	19	6	1
99840	2009	4	19	12	0
99840	2009	4	19	18	0
99840	2009	4	20	0	0
99840	2009	4	20	6	0
99840	2009	4	20	12	7
99840	2009	4	20	18	8
99840	2009	4	21	0	7
99840	2009	4	21	6	1
99840	2009	4	21	12	3
99840	2009	4	21	18	3
99840	2009	4	22	0	0
99840	2009	4	22	6	0
99840	2009	4	22	12	0
99840	2009	4	22	18	0
99840	2009	4	23	0	2
99840	2009	4	23	6	3
99840	2009	4	23	12	3
99840	2009	4	23	18	0
99840	2009	4	24	0	1
99840	2009	4	24	6	1
99840	2009	4	24	12	0
99840	2009	4	24	18	0
99840	2009	4	25	0	2
99840	2009	4	25	6	1
99840	2009	4	25	12	1
99840	2009	4	25	18	4
99840	2009	4	26	0	1
99840	2009	4	26	6	1
99840	2009	4	26	12	3
99840	2009	4	26	18	1
99840	2009	4	27	0	1
99840	2009	4	27	6	4
99840	2009	4	27	12	5
99840	2009	4	27	18	2
99840	2009	4	28	0	2
99840	2009	4	28	6	1
99840	2009	4	28	12	1
99840	2009	4	28	18	1
99840	2009	4	29	0	1
99840	2009	4	29	6	1
99840	2009	4	29	12	7
99840	2009	4	29	18	7
99840	2009	4	30	0	8
99840	2009	4	30	6	7
99840	2009	4	30	12	3
99840	2009	4	30	18	3
99840	2009	5	1	0	2
99840	2009	5	1	6	7
99840	2009	5	1	12	8
99840	2009	5	1	18	8
99840	2009	5	2	0	8
99840	2009	5	2	6	7
99840	2009	5	2	12	8
99840	2009	5	2	18	.
99840	2009	5	3	0	.
99840	2009	5	3	6	.
99840	2009	5	3	12	7
99840	2009	5	3	18	7
99840	2009	5	4	0	7
99840	2009	5	4	6	7
99840	2009	5	4	12	7
99840	2009	5	4	18	7
99840	2009	5	5	0	7
99840	2009	5	5	6	7
99840	2009	5	5	12	7
99840	2009	5	5	18	5
99840	2009	5	6	0	4
99840	2009	5	6	6	6
99840	2009	5	6	12	6
99840	2009	5	6	18	5
99840	2009	5	7	0	3
99840	2009	5	7	6	1
99840	2009	5	7	12	2
99840	2009	5	7	18	2
99840	2009	5	8	0	1
99840	2009	5	8	6	0
99840	2009	5	8	12	0
99840	2009	5	8	18	0
99840	2009	5	9	0	0
99840	2009	5	9	6	6
99840	2009	5	9	12	4
99840	2009	5	9	18	7
99840	2009	5	10	0	7
99840	2009	5	10	6	7
99840	2009	5	10	12	8
99840	2009	5	10	18	8
99840	2009	5	11	0	7
99840	2009	5	11	6	7
99840	2009	5	11	12	7
99840	2009	5	11	18	7
99840	2009	5	12	0	7
99840	2009	5	12	6	7
99840	2009	5	12	12	7
99840	2009	5	12	18	7
99840	2009	5	13	0	7
99840	2009	5	13	6	7
99840	2009	5	13	12	5
99840	2009	5	13	18	7
99840	2009	5	14	0	5
99840	2009	5	14	6	7
99840	2009	5	14	12	7
99840	2009	5	14	18	7
99840	2009	5	15	0	7
99840	2009	5	15	6	7
99840	2009	5	15	12	7
99840	2009	5	15	18	8
99840	2009	5	16	0	8
99840	2009	5	16	6	8
99840	2009	5	16	12	7
99840	2009	5	16	18	5
99840	2009	5	17	0	1
99840	2009	5	17	6	1
99840	2009	5	17	12	1
99840	2009	5	17	18	2
99840	2009	5	18	0	6
99840	2009	5	18	6	1
99840	2009	5	18	12	1
99840	2009	5	18	18	3
99840	2009	5	19	0	7
99840	2009	5	19	6	7
99840	2009	5	19	12	7
99840	2009	5	19	18	8
99840	2009	5	20	0	8
99840	2009	5	20	6	8
99840	2009	5	20	12	7
99840	2009	5	20	18	7
99840	2009	5	21	0	7
99840	2009	5	21	6	7
99840	2009	5	21	12	7
99840	2009	5	21	18	7
99840	2009	5	22	0	7
99840	2009	5	22	6	7
99840	2009	5	22	12	7
99840	2009	5	22	18	7
99840	2009	5	23	0	7
99840	2009	5	23	6	7
99840	2009	5	23	12	8
99840	2009	5	23	18	7
99840	2009	5	24	0	7
99840	2009	5	24	6	7
99840	2009	5	24	12	7
99840	2009	5	24	18	7
99840	2009	5	25	0	.
99840	2009	5	25	6	4
99840	2009	5	25	12	6
99840	2009	5	25	18	4
99840	2009	5	26	0	1
99840	2009	5	26	6	4
99840	2009	5	26	12	7
99840	2009	5	26	18	7
99840	2009	5	27	0	7
99840	2009	5	27	6	7
99840	2009	5	27	12	7
99840	2009	5	27	18	5
99840	2009	5	28	0	5
99840	2009	5	28	6	2
99840	2009	5	28	12	2
99840	2009	5	28	18	4
99840	2009	5	29	0	7
99840	2009	5	29	6	7
99840	2009	5	29	12	7
99840	2009	5	29	18	7
99840	2009	5	30	0	7
99840	2009	5	30	6	7
99840	2009	5	30	12	7
99840	2009	5	30	18	7
99840	2009	5	31	0	7
99840	2009	5	31	6	6
99840	2009	5	31	12	7
99840	2009	5	31	18	7
99840	2009	6	1	0	7
99840	2009	6	1	6	7
99840	2009	6	1	12	7
99840	2009	6	1	18	7
99840	2009	6	2	0	7
99840	2009	6	2	6	5
99840	2009	6	2	12	4
99840	2009	6	2	18	1
99840	2009	6	3	0	1
99840	2009	6	3	6	2
99840	2009	6	3	12	1
99840	2009	6	3	18	1
99840	2009	6	4	0	1
99840	2009	6	4	6	1
99840	2009	6	4	12	4
99840	2009	6	4	18	4
99840	2009	6	5	0	7
99840	2009	6	5	6	7
99840	2009	6	5	12	3
99840	2009	6	5	18	7
99840	2009	6	6	0	8
99840	2009	6	6	6	7
99840	2009	6	6	12	7
99840	2009	6	6	18	7
99840	2009	6	7	0	7
99840	2009	6	7	6	7
99840	2009	6	7	12	4
99840	2009	6	7	18	6
99840	2009	6	8	0	4
99840	2009	6	8	6	6
99840	2009	6	8	12	7
99840	2009	6	8	18	7
99840	2009	6	9	0	7
99840	2009	6	9	6	7
99840	2009	6	9	12	5
99840	2009	6	9	18	4
99840	2009	6	10	0	7
99840	2009	6	10	6	7
99840	2009	6	10	12	7
99840	2009	6	10	18	7
99840	2009	6	11	0	7
99840	2009	6	11	6	7
99840	2009	6	11	12	7
99840	2009	6	11	18	7
99840	2009	6	12	0	7
99840	2009	6	12	6	7
99840	2009	6	12	12	7
99840	2009	6	12	18	6
99840	2009	6	13	0	4
99840	2009	6	13	6	2
99840	2009	6	13	12	3
99840	2009	6	13	18	1
99840	2009	6	14	0	2
99840	2009	6	14	6	7
99840	2009	6	14	12	4
99840	2009	6	14	18	1
99840	2009	6	15	0	7
99840	2009	6	15	6	7
99840	2009	6	15	12	7
99840	2009	6	15	18	7
99840	2009	6	16	0	7
99840	2009	6	16	6	7
99840	2009	6	16	12	8
99840	2009	6	16	18	.
99840	2009	6	17	0	8
99840	2009	6	17	6	7
99840	2009	6	17	12	7
99840	2009	6	17	18	7
99840	2009	6	18	0	7
99840	2009	6	18	6	4
99840	2009	6	18	12	3
99840	2009	6	18	18	7
99840	2009	6	19	0	7
99840	2009	6	19	6	7
99840	2009	6	19	12	7
99840	2009	6	19	18	4
99840	2009	6	20	0	1
99840	2009	6	20	6	3
99840	2009	6	20	12	4
99840	2009	6	20	18	1
99840	2009	6	21	0	1
99840	2009	6	21	6	1
99840	2009	6	21	12	1
99840	2009	6	21	18	3
99840	2009	6	22	0	1
99840	2009	6	22	6	3
99840	2009	6	22	12	3
99840	2009	6	22	18	4
99840	2009	6	23	0	8
99840	2009	6	23	6	8
99840	2009	6	23	12	7
99840	2009	6	23	18	7
99840	2009	6	24	0	8
99840	2009	6	24	6	7
99840	2009	6	24	12	7
99840	2009	6	24	18	7
99840	2009	6	25	0	4
99840	2009	6	25	6	7
99840	2009	6	25	12	7
99840	2009	6	25	18	7
99840	2009	6	26	0	4
99840	2009	6	26	6	7
99840	2009	6	26	12	5
99840	2009	6	26	18	6
99840	2009	6	27	0	7
99840	2009	6	27	6	7
99840	2009	6	27	12	5
99840	2009	6	27	18	7
99840	2009	6	28	0	7
99840	2009	6	28	6	7
99840	2009	6	28	12	7
99840	2009	6	28	18	7
99840	2009	6	29	0	8
99840	2009	6	29	6	8
99840	2009	6	29	12	7
99840	2009	6	29	18	7
99840	2009	6	30	0	7
99840	2009	6	30	6	7
99840	2009	6	30	12	7
99840	2009	6	30	18	7
99840	2009	7	1	0	3
99840	2009	7	1	6	7
99840	2009	7	1	12	7
99840	2009	7	1	18	7
99840	2009	7	2	0	7
99840	2009	7	2	6	4
99840	2009	7	2	12	5
99840	2009	7	2	18	5
99840	2009	7	3	0	4
99840	2009	7	3	6	2
99840	2009	7	3	12	2
99840	2009	7	3	18	2
99840	2009	7	4	0	2
99840	2009	7	4	6	1
99840	2009	7	4	12	5
99840	2009	7	4	18	0
99840	2009	7	5	0	0
99840	2009	7	5	6	1
99840	2009	7	5	12	1
99840	2009	7	5	18	1
99840	2009	7	6	0	1
99840	2009	7	6	6	1
99840	2009	7	6	12	1
99840	2009	7	6	18	1
99840	2009	7	7	0	2
99840	2009	7	7	6	4
99840	2009	7	7	12	2
99840	2009	7	7	18	1
99840	2009	7	8	0	7
99840	2009	7	8	6	7
99840	2009	7	8	12	7
99840	2009	7	8	18	7
99840	2009	7	9	0	6
99840	2009	7	9	6	7
99840	2009	7	9	12	7
99840	2009	7	9	18	7
99840	2009	7	10	0	7
99840	2009	7	10	6	7
99840	2009	7	10	12	7
99840	2009	7	10	18	4
99840	2009	7	11	0	1
99840	2009	7	11	6	1
99840	2009	7	11	12	5
99840	2009	7	11	18	5
99840	2009	7	12	0	1
99840	2009	7	12	6	0
99840	2009	7	12	12	0
99840	2009	7	12	18	1
99840	2009	7	13	0	1
99840	2009	7	13	6	4
99840	2009	7	13	12	7
99840	2009	7	13	18	7
99840	2009	7	14	0	1
99840	2009	7	14	6	1
99840	2009	7	14	12	4
99840	2009	7	14	18	7
99840	2009	7	15	0	7
99840	2009	7	15	6	7
99840	2009	7	15	12	7
99840	2009	7	15	18	7
99840	2009	7	16	0	7
99840	2009	7	16	6	7
99840	2009	7	16	12	5
99840	2009	7	16	18	7
99840	2009	7	17	0	6
99840	2009	7	17	6	6
99840	2009	7	17	12	5
99840	2009	7	17	18	7
99840	2009	7	18	0	7
99840	2009	7	18	6	2
99840	2009	7	18	12	5
99840	2009	7	18	18	3
99840	2009	7	19	0	3
99840	2009	7	19	6	6
99840	2009	7	19	12	4
99840	2009	7	19	18	7
99840	2009	7	20	0	6
99840	2009	7	20	6	5
99840	2009	7	20	12	7
99840	2009	7	20	18	7
99840	2009	7	21	0	7
99840	2009	7	21	6	4
99840	2009	7	21	12	4
99840	2009	7	21	18	7
99840	2009	7	22	0	7
99840	2009	7	22	6	7
99840	2009	7	22	12	5
99840	2009	7	22	18	7
99840	2009	7	23	0	7
99840	2009	7	23	6	6
99840	2009	7	23	12	7
99840	2009	7	23	18	6
99840	2009	7	24	0	6
99840	2009	7	24	6	4
99840	2009	7	24	12	6
99840	2009	7	24	18	7
99840	2009	7	25	0	3
99840	2009	7	25	6	5
99840	2009	7	25	12	7
99840	2009	7	25	18	7
99840	2009	7	26	0	7
99840	2009	7	26	6	7
99840	2009	7	26	12	7
99840	2009	7	26	18	7
99840	2009	7	27	0	7
99840	2009	7	27	6	2
99840	2009	7	27	12	1
99840	2009	7	27	18	7
99840	2009	7	28	0	7
99840	2009	7	28	6	7
99840	2009	7	28	12	7
99840	2009	7	28	18	7
99840	2009	7	29	0	7
99840	2009	7	29	6	7
99840	2009	7	29	12	8
99840	2009	7	29	18	8
99840	2009	7	30	0	8
99840	2009	7	30	6	8
99840	2009	7	30	12	7
99840	2009	7	30	18	7
99840	2009	7	31	0	7
99840	2009	7	31	6	7
99840	2009	7	31	12	7
99840	2009	7	31	18	7
99840	2009	8	1	0	7
99840	2009	8	1	6	7
99840	2009	8	1	12	7
99840	2009	8	1	18	1
99840	2009	8	2	0	1
99840	2009	8	2	6	2
99840	2009	8	2	12	2
99840	2009	8	2	18	5
99840	2009	8	3	0	7
99840	2009	8	3	6	8
99840	2009	8	3	12	8
99840	2009	8	3	18	8
99840	2009	8	4	0	7
99840	2009	8	4	6	7
99840	2009	8	4	12	1
99840	2009	8	4	18	1
99840	2009	8	5	0	1
99840	2009	8	5	6	7
99840	2009	8	5	12	7
99840	2009	8	5	18	7
99840	2009	8	6	0	7
99840	2009	8	6	6	8
99840	2009	8	6	12	8
99840	2009	8	6	18	7
99840	2009	8	7	0	8
99840	2009	8	7	6	3
99840	2009	8	7	12	7
99840	2009	8	7	18	7
99840	2009	8	8	0	7
99840	2009	8	8	6	8
99840	2009	8	8	12	8
99840	2009	8	8	18	7
99840	2009	8	9	0	7
99840	2009	8	9	6	8
99840	2009	8	9	12	7
99840	2009	8	9	18	4
99840	2009	8	10	0	7
99840	2009	8	10	6	8
99840	2009	8	10	12	7
99840	2009	8	10	18	7
99840	2009	8	11	0	7
99840	2009	8	11	6	7
99840	2009	8	11	12	6
99840	2009	8	11	18	4
99840	2009	8	12	0	3
99840	2009	8	12	6	3
99840	2009	8	12	12	7
99840	2009	8	12	18	7
99840	2009	8	13	0	7
99840	2009	8	13	6	7
99840	2009	8	13	12	7
99840	2009	8	13	18	7
99840	2009	8	14	0	7
99840	2009	8	14	6	5
99840	2009	8	14	12	3
99840	2009	8	14	18	3
99840	2009	8	15	0	7
99840	2009	8	15	6	7
99840	2009	8	15	12	6
99840	2009	8	15	18	4
99840	2009	8	16	0	7
99840	2009	8	16	6	6
99840	2009	8	16	12	3
99840	2009	8	16	18	1
99840	2009	8	17	0	1
99840	2009	8	17	6	1
99840	2009	8	17	12	1
99840	2009	8	17	18	6
99840	2009	8	18	0	7
99840	2009	8	18	6	7
99840	2009	8	18	12	8
99840	2009	8	18	18	7
99840	2009	8	19	0	7
99840	2009	8	19	6	5
99840	2009	8	19	12	6
99840	2009	8	19	18	7
99840	2009	8	20	0	6
99840	2009	8	20	6	8
99840	2009	8	20	12	7
99840	2009	8	20	18	7
99840	2009	8	21	0	7
99840	2009	8	21	6	7
99840	2009	8	21	12	3
99840	2009	8	21	18	7
99840	2009	8	22	0	7
99840	2009	8	22	6	7
99840	2009	8	22	12	7
99840	2009	8	22	18	7
99840	2009	8	23	0	7
99840	2009	8	23	6	7
99840	2009	8	23	12	6
99840	2009	8	23	18	6
99840	2009	8	24	0	7
99840	2009	8	24	6	7
99840	2009	8	24	12	5
99840	2009	8	24	18	6
99840	2009	8	25	0	5
99840	2009	8	25	6	.
99840	2009	8	25	12	6
99840	2009	8	25	18	1
99840	2009	8	26	0	1
99840	2009	8	26	6	4
99840	2009	8	26	12	4
99840	2009	8	26	18	6
99840	2009	8	27	0	7
99840	2009	8	27	6	1
99840	2009	8	27	12	7
99840	2009	8	27	18	7
99840	2009	8	28	0	5
99840	2009	8	28	6	1
99840	2009	8	28	12	0
99840	2009	8	28	18	3
99840	2009	8	29	0	2
99840	2009	8	29	6	1
99840	2009	8	29	12	1
99840	2009	8	29	18	1
99840	2009	8	30	0	1
99840	2009	8	30	6	7
99840	2009	8	30	12	7
99840	2009	8	30	18	5
99840	2009	8	31	0	7
99840	2009	8	31	6	8
99840	2009	8	31	12	7
99840	2009	8	31	18	7
99840	2009	9	1	0	7
99840	2009	9	1	6	7
99840	2009	9	1	12	7
99840	2009	9	1	18	7
99840	2009	9	2	0	7
99840	2009	9	2	6	7
99840	2009	9	2	12	7
99840	2009	9	2	18	7
99840	2009	9	3	0	7
99840	2009	9	3	6	7
99840	2009	9	3	12	3
99840	2009	9	3	18	1
99840	2009	9	4	0	7
99840	2009	9	4	6	7
99840	2009	9	4	12	7
99840	2009	9	4	18	7
99840	2009	9	5	0	7
99840	2009	9	5	6	7
99840	2009	9	5	12	7
99840	2009	9	5	18	7
99840	2009	9	6	0	7
99840	2009	9	6	6	3
99840	2009	9	6	12	7
99840	2009	9	6	18	7
99840	2009	9	7	0	7
99840	2009	9	7	6	7
99840	2009	9	7	12	7
99840	2009	9	7	18	3
99840	2009	9	8	0	4
99840	2009	9	8	6	7
99840	2009	9	8	12	4
99840	2009	9	8	18	7
99840	2009	9	9	0	7
99840	2009	9	9	6	3
99840	2009	9	9	12	1
99840	2009	9	9	18	1
99840	2009	9	10	0	1
99840	2009	9	10	6	4
99840	2009	9	10	12	7
99840	2009	9	10	18	7
99840	2009	9	11	0	7
99840	2009	9	11	6	7
99840	2009	9	11	12	7
99840	2009	9	11	18	6
99840	2009	9	12	0	7
99840	2009	9	12	6	7
99840	2009	9	12	12	7
99840	2009	9	12	18	7
99840	2009	9	13	0	7
99840	2009	9	13	6	6
99840	2009	9	13	12	5
99840	2009	9	13	18	4
99840	2009	9	14	0	7
99840	2009	9	14	6	5
99840	2009	9	14	12	6
99840	2009	9	14	18	7
99840	2009	9	15	0	7
99840	2009	9	15	6	5
99840	2009	9	15	12	6
99840	2009	9	15	18	7
99840	2009	9	16	0	7
99840	2009	9	16	6	7
99840	2009	9	16	12	6
99840	2009	9	16	18	7
99840	2009	9	17	0	7
99840	2009	9	17	6	8
99840	2009	9	17	12	7
99840	2009	9	17	18	4
99840	2009	9	18	0	3
99840	2009	9	18	6	2
99840	2009	9	18	12	1
99840	2009	9	18	18	1
99840	2009	9	19	0	2
99840	2009	9	19	6	8
99840	2009	9	19	12	8
99840	2009	9	19	18	5
99840	2009	9	20	0	1
99840	2009	9	20	6	1
99840	2009	9	20	12	3
99840	2009	9	20	18	6
99840	2009	9	21	0	7
99840	2009	9	21	6	7
99840	2009	9	21	12	7
99840	2009	9	21	18	7
99840	2009	9	22	0	7
99840	2009	9	22	6	7
99840	2009	9	22	12	1
99840	2009	9	22	18	1
99840	2009	9	23	0	7
99840	2009	9	23	6	7
99840	2009	9	23	12	6
99840	2009	9	23	18	7
99840	2009	9	24	0	6
99840	2009	9	24	6	7
99840	2009	9	24	12	7
99840	2009	9	24	18	8
99840	2009	9	25	0	7
99840	2009	9	25	6	8
99840	2009	9	25	12	6
99840	2009	9	25	18	1
99840	2009	9	26	0	5
99840	2009	9	26	6	8
99840	2009	9	26	12	7
99840	2009	9	26	18	7
99840	2009	9	27	0	7
99840	2009	9	27	6	7
99840	2009	9	27	12	3
99840	2009	9	27	18	2
99840	2009	9	28	0	3
99840	2009	9	28	6	7
99840	2009	9	28	12	7
99840	2009	9	28	18	8
99840	2009	9	29	0	3
99840	2009	9	29	6	7
99840	2009	9	29	12	7
99840	2009	9	29	18	7
99840	2009	9	30	0	4
99840	2009	9	30	6	7
99840	2009	9	30	12	7
99840	2009	9	30	18	6
99840	2009	10	1	0	7
99840	2009	10	1	6	5
99840	2009	10	1	12	7
99840	2009	10	1	18	5
99840	2009	10	2	0	7
99840	2009	10	2	6	6
99840	2009	10	2	12	6
99840	2009	10	2	18	7
99840	2009	10	3	0	7
99840	2009	10	3	6	7
99840	2009	10	3	12	7
99840	2009	10	3	18	7
99840	2009	10	4	0	7
99840	2009	10	4	6	7
99840	2009	10	4	12	6
99840	2009	10	4	18	6
99840	2009	10	5	0	7
99840	2009	10	5	6	7
99840	2009	10	5	12	7
99840	2009	10	5	18	7
99840	2009	10	6	0	7
99840	2009	10	6	6	7
99840	2009	10	6	12	8
99840	2009	10	6	18	7
99840	2009	10	7	0	7
99840	2009	10	7	6	5
99840	2009	10	7	12	7
99840	2009	10	7	18	4
99840	2009	10	8	0	7
99840	2009	10	8	6	6
99840	2009	10	8	12	2
99840	2009	10	8	18	2
99840	2009	10	9	0	3
99840	2009	10	9	6	4
99840	2009	10	9	12	5
99840	2009	10	9	18	3
99840	2009	10	10	0	7
99840	2009	10	10	6	4
99840	2009	10	10	12	7
99840	2009	10	10	18	7
99840	2009	10	11	0	7
99840	2009	10	11	6	7
99840	2009	10	11	12	7
99840	2009	10	11	18	7
99840	2009	10	12	0	1
99840	2009	10	12	6	3
99840	2009	10	12	12	3
99840	2009	10	12	18	1
99840	2009	10	13	0	7
99840	2009	10	13	6	8
99840	2009	10	13	12	8
99840	2009	10	13	18	7
99840	2009	10	14	0	7
99840	2009	10	14	6	7
99840	2009	10	14	12	7
99840	2009	10	14	18	7
99840	2009	10	15	0	7
99840	2009	10	15	6	7
99840	2009	10	15	12	7
99840	2009	10	15	18	7
99840	2009	10	16	0	7
99840	2009	10	16	6	7
99840	2009	10	16	12	7
99840	2009	10	16	18	7
99840	2009	10	17	0	7
99840	2009	10	17	6	7
99840	2009	10	17	12	8
99840	2009	10	17	18	8
99840	2009	10	18	0	2
99840	2009	10	18	6	3
99840	2009	10	18	12	7
99840	2009	10	18	18	7
99840	2009	10	19	0	7
99840	2009	10	19	6	7
99840	2009	10	19	12	8
99840	2009	10	19	18	8
99840	2009	10	20	0	8
99840	2009	10	20	6	8
99840	2009	10	20	12	7
99840	2009	10	20	18	1
99840	2009	10	21	0	7
99840	2009	10	21	6	7
99840	2009	10	21	12	7
99840	2009	10	21	18	4
99840	2009	10	22	0	7
99840	2009	10	22	6	.
99840	2009	10	22	12	7
99840	2009	10	22	18	7
99840	2009	10	23	0	7
99840	2009	10	23	6	7
99840	2009	10	23	12	7
99840	2009	10	23	18	.
99840	2009	10	24	0	8
99840	2009	10	24	6	8
99840	2009	10	24	12	1
99840	2009	10	24	18	1
99840	2009	10	25	0	4
99840	2009	10	25	6	5
99840	2009	10	25	12	6
99840	2009	10	25	18	6
99840	2009	10	26	0	6
99840	2009	10	26	6	1
99840	2009	10	26	12	1
99840	2009	10	26	18	1
99840	2009	10	27	0	7
99840	2009	10	27	6	7
99840	2009	10	27	12	8
99840	2009	10	27	18	8
99840	2009	10	28	0	7
99840	2009	10	28	6	3
99840	2009	10	28	12	6
99840	2009	10	28	18	4
99840	2009	10	29	0	6
99840	2009	10	29	6	7
99840	2009	10	29	12	7
99840	2009	10	29	18	6
99840	2009	10	30	0	7
99840	2009	10	30	6	7
99840	2009	10	30	12	7
99840	2009	10	30	18	7
99840	2009	10	31	0	.
99840	2009	10	31	6	7
99840	2009	10	31	12	8
99840	2009	10	31	18	4
99840	2009	11	1	0	.
99840	2009	11	1	6	7
99840	2009	11	1	12	7
99840	2009	11	1	18	7
99840	2009	11	2	0	7
99840	2009	11	2	6	7
99840	2009	11	2	12	7
99840	2009	11	2	18	7
99840	2009	11	3	0	7
99840	2009	11	3	6	7
99840	2009	11	3	12	7
99840	2009	11	3	18	4
99840	2009	11	4	0	6
99840	2009	11	4	6	7
99840	2009	11	4	12	7
99840	2009	11	4	18	7
99840	2009	11	5	0	7
99840	2009	11	5	6	7
99840	2009	11	5	12	7
99840	2009	11	5	18	1
99840	2009	11	6	0	1
99840	2009	11	6	6	1
99840	2009	11	6	12	7
99840	2009	11	6	18	7
99840	2009	11	7	0	7
99840	2009	11	7	6	6
99840	2009	11	7	12	7
99840	2009	11	7	18	8
99840	2009	11	8	0	8
99840	2009	11	8	6	8
99840	2009	11	8	12	8
99840	2009	11	8	18	7
99840	2009	11	9	0	7
99840	2009	11	9	6	7
99840	2009	11	9	12	7
99840	2009	11	9	18	.
99840	2009	11	10	0	7
99840	2009	11	10	6	7
99840	2009	11	10	12	7
99840	2009	11	10	18	6
99840	2009	11	11	0	4
99840	2009	11	11	6	6
99840	2009	11	11	12	7
99840	2009	11	11	18	7
99840	2009	11	12	0	7
99840	2009	11	12	6	7
99840	2009	11	12	12	7
99840	2009	11	12	18	7
99840	2009	11	13	0	7
99840	2009	11	13	6	3
99840	2009	11	13	12	7
99840	2009	11	13	18	7
99840	2009	11	14	0	7
99840	2009	11	14	6	7
99840	2009	11	14	12	7
99840	2009	11	14	18	4
99840	2009	11	15	0	1
99840	2009	11	15	6	2
99840	2009	11	15	12	6
99840	2009	11	15	18	7
99840	2009	11	16	0	7
99840	2009	11	16	6	7
99840	2009	11	16	12	7
99840	2009	11	16	18	3
99840	2009	11	17	0	7
99840	2009	11	17	6	.
99840	2009	11	17	12	8
99840	2009	11	17	18	7
99840	2009	11	18	0	4
99840	2009	11	18	6	7
99840	2009	11	18	12	8
99840	2009	11	18	18	7
99840	2009	11	19	0	7
99840	2009	11	19	6	7
99840	2009	11	19	12	8
99840	2009	11	19	18	7
99840	2009	11	20	0	7
99840	2009	11	20	6	7
99840	2009	11	20	12	5
